Location,test_text
臺中孔廟,孔廟與忠烈祠毗鄰而建，位於雙十路與力行路的交岔口處。孔廟採仿宋朝四方形宮殿式，正門是櫺星門，門前聳立著兩座白色牌樓，氣勢莊嚴，門後有半月形泮池，池上有座碧水橋；沿池泮後的林蔭通道，到廟的中心─大成殿，屋頂為歇山重簷式，顯得莊重威嚴，而斗栱樑柱皆釋以宋代彩畫，頗為典雅；殿內供奉孔子及其72弟子。大成殿兩旁有東西廡，奉祀歷代先儒神位，兩廡連接禮樂室，後方則供奉孔子祖先牌位的崇聖祠。忠烈祠是日治時期的日本神社所在，光復後改忠烈祠，黃白為主的建築風格跟孔廟很類似，正門懸有「成仁」、「取義」橫額，正殿主奉革命烈士神位，殿旁綠樹高聳。
大佳碼頭,大佳碼頭位於圓山基隆河左岸，圓山昔稱圓仔山，是大龍峒地形上的龍頭之地，由於基隆河流經，過去曾是海水進出的湖沼地區，經過開挖發掘的圓山遺址及貝塚，證明當時先民生活的位址。緊依著圓山的劍潭之地，因國姓爺鄭成功插劍水潭取水而得名，日治時期日人曾於今圓山飯店旁忠烈祠西側之地，興建臺灣神社及神宮外苑花園，由此可見其地理位置之重要性。
張連昌薩克斯風博物館‧觀光工廠,進入張連昌薩克斯風博物館，彷彿進入一座美麗又有著動人故事的音樂殿堂，宛如一間奇觀房，穿流著張連昌先生從古至今製作樂器的心路歷程。耳際傳來鏗鏘有序的節奏，引領一窺精湛工法，耀眼奪目的薩克斯風反覆流串在師傅的手指間，得使專業音樂人奏出美妙的樂音。一旁的舞臺佔據了所有的目光，只因恣意放肆的樂手。我們孜孜不倦的創造愉悅聲，在意您對樂器的苛求，希望帶給您生命中難忘的音樂旅程。館內展出張連昌先生的歷史文物，並提供文化導覽，紀錄臺灣薩克斯風故事與訴說張連昌先生精神，並珍藏發明人阿道夫．薩克斯先生所打造、距今163年歷史的薩克斯風。民國99年（西元2010年）榮獲經濟部評選「優良觀光工廠」。開放參觀工廠專業製程與精密技術，吸引眾多國內外人士、團體參觀，定期舉辦薩克斯風大師講座、專業樂團樂手演奏會，展演宣講及學術研討發表會。「張連昌薩克斯風」將這六十五年的事業朝百年企業的願景前進，不斷的成長與發展，成為永續經營的企業，為社會發展貢獻一己之力！
鯉魚山公園,在臺東火車舊站後方，走博愛路過平交道不遠即達。是一座低矮的丘陵，因形似臥鯉而得名；從山頂可俯瞰臺東市區，是臺東市最寬廣的休閒綠地。山腳下有龍鳳佛堂；忠烈祠和鯉魚山公園，連成一道鯉魚山風景面。鯉魚山的地質構造為卑南角礫岩，高約75公尺，是臺東市區的重要地標，晴空萬里時可遠眺蘭嶼及綠島。山雖不高卻頗秀麗．大海環繞其前，頗足讓登臨者豁心目也。俗稱卑南山，其名起自卑南街，馬蘭社阿美族人則稱之為鯉魚山。     
彭佳嶼燈塔,民國前6年（西元1906年）興建的彭佳嶼燈塔，位於基隆外海彭佳嶼島上，為一圓形磚砌塔，外表為白色，透鏡為一等旋轉透鏡，為臺灣地區使用最大旋轉透鏡燈塔。彭佳嶼為一座火山島，彭佳嶼燈塔建在火山口，相當特殊。由於彭佳嶼燈塔目標醒目，二戰期間曾遭盟軍飛機轟炸達四次之多。
美崙山,美崙山高108公尺，是花蓮市的地標，中正公園居高臨下，可眺覽花蓮市。園內有兒童遊樂區、登山步道，陳設有LDT103老火車頭外，還有地震儀陳列室；這部從1933年啟用的機械式衛克氏地震儀因被新型的電磁式地震儀取代，而功成身退於此。
客家大院,苗栗縣民有客家、閩南、泰雅、賽夏、巴宰、道卡斯等族群，其中客家佔65%，是名副其實的客家大縣，縣政府乃在桐花公園內設置客家大院，原意作為桐花公園的管理站，漸漸發展出傳統匠師與現代建築師共同構思的「客家大院」，使得這座三合院融合了古典與現代建築美學；在美麗的傳統建築風貌消失的今日，苗栗縣政府虔誠將傳統客家三合院視為縣民心中的瑰寶，喚起的更是追索古典文化頂層精神價值之熱情。
日月潭玄奘寺,離開日月村(德化社)繼續往南走，約4.8公里處，可見到玄奘寺。該寺建於民國54年（西元1965年），前臨拉魯島，後依青龍山，地理風水稱該寺佔「青龍戲珠」寶地，廟分兩層，分別供奉玄奘舍利子與釋迦牟尼佛金身。玄奘為唐朝高僧，受唐太宗之命前往印度取經，歷十餘年返國，著經綸六百五十餘部，與其弟子共譯75部，得1335卷，對佛教在中國的發展貢獻卓著。中日戰爭期間，日人在南京掠走玄奘大師的靈骨，供奉在日本琦玉縣慈恩寺，民國44年（西元1955年），始迎靈骨回國，供奉於日月潭畔之玄光寺，民國54年（西元1965年）11月，玄奘寺建成後，靈骨才遷迎入玄奘寺。玄奘寺為一仿唐式建築，正方形的地磚散發著光滑與樸實感。寺內「國之環寶」匾額乃先總統　蔣公親題，寺外大牆上，刻有玄奘西域遊行圖與碑文三座；左為日華親善紀念，中有大唐玄奘法師傳記，右則中日佛教親善交流紀念碑。此外，門前尚有兩尊石像，殿前有大鼓一座，登梯而上可見供人敲槌之醒鐘。
高雄市立音樂館,坐落在高雄鹽埕區歷史博物館後方的高雄市立音樂館，成立於民國89年（西元2000年）11月，館內設施齊全，市內演奏廳及戶外演奏廣場各具特色，音樂館並有高雄市國樂團及高雄市交響樂團兩大樂團進駐。
北回歸線標誌公園,北回歸線橫貫臺灣嘉義縣與花蓮縣，二縣為標示北回歸線的通過而立碑紀念，共設有三座標塔，分別位於嘉義縣水上鄉、花蓮縣瑞穗鄉及豐濱鄉。位於花蓮瑞穗鄉舞鶴村的北回歸線座標塔建於西元1933年，白色八爪造型的北回歸線標誌，造形優美，高聳的標幟碑自遠處可見，週邊植遍花木，目前已闢建成小型公園，往來遊客多在此稍事停留觀賞並攝影留念。每年夏至正午，太陽直射北回歸線，此地就可看到「立竿不見影」的天文奇景，也就是，大家站在陽光下，會完全沒有影子，每年的夏至日歡迎大家一起來體驗「立竿不見影」的天文奇景。
許新旺陶瓷紀念博物館,新旺集瓷 一個傳承四代的陶瓷家族1926年，第一代-許銀喜先生在尖山埔燒製瓦片開始；第二代-許新旺老董事長接續創立『燈塔牌』丹青碗、陰陽碗、三吋六磁磚，第三代-許杊杰董事長成立『金鋼牌』全瓷化磁磚全盛時期；傳承八十年頭，2004年第四代-許世鋼成立”Shu&W's Cera集瓷”品牌，轉型於陶瓷創新設計之文化創意品牌。新旺集瓷，新旺代表著傳承新旺阿公的製陶精神，集瓷代表著創新，在2009年，我們整合起來，將傳統與創新結合後再創新；從1926年開始的這塊尖山埔土地上、這個舊廠址開始，年輕的一代也將從這裡延續；Keep going forward! 從阿公開始到我們，都往著時間的趨勢往前邁步！讓我們有著不斷進步、永不停歇的信念！讓我們為展現出新陶瓷生命而生！2010年，第四代-許世鋼為傳遞 阿公許新旺的陶瓷事業文化，成立『許新旺陶瓷紀念博物館』觀光工廠，讓屬於在地鶯歌尖山埔的陶瓷文化，以體驗、感動、傳承的心，傳達給大家。Shu&W's Cera集瓷是由我們的姓氏而來，Shu(許)的諧音又有「集」的意思；這意味著我們設計開發且集結臺灣年輕設計師及世界各地能讓人「CERA」的陶瓷設計品，希望能豐富每個人生活的點滴。CERA乃是由 Ceramics 演變而來， 為：愉快(Cheerful)、生命力(Energetic)、真實(Real)與積極(Active)組成 ；也代表鶯歌的陶瓷創新設計開始。
南方澳南天宮,南方澳是一個天然漁港，居民多以捕魚為業，民國35年（西元1946年）居民因感念媽祖顯靈相救，遂於民國39年（西元1950年）臘月籌建南天宮媽祖廟，並於民國41年（西元1952年）完成大殿，民國45年（西元1956年）11月18日全廟落成。民國79年（西元1990年）請來20多名師傅打造全世界最大的一尊金身媽祖神像（全身皆為純金打造，重達200公斤）。民國84年（西元1995年）9月10日子時安座，吸引許多人來此朝拜，香火鼎盛。
向陽國家森林遊樂區,位於南橫154.5公里處，遊樂區為以臺灣二葉松、紅檜為優勢植群所形成之中高海拔林相為主，間雜臺灣紅榨槭等變色葉闊葉林木，形成鳥類絕佳的棲息環境，壯麗的日出景致、汲手可取的雲海景觀、午後常見的雲霧變幻、在步道上閑遊的帝雉、數人合抱的紅檜巨木、枝頭覓食的山雀、秋冬瑰麗的樹木變裝…讓人體驗不一樣的中高海拔自然風情。
寶藏寺,寶藏寺興建於康熙年間，位於芬園鄉進芬村，是彰化經草屯必經之地。全寺於民國60年（西元1971年）重修為今貌。為昔日所稱臺灣中部『三岩二寺』（三岩二寺：鹿港的龍山寺、芬園的寶藏寺以及花壇的虎山岩、社頭的清水岩與南投的八卦山麓的碧山岩）之一。寺內保存了不少古文物，包括嘉慶年間的『寶山第一』古匾及道光時的樟木貢桌等。寶藏寺建築古色古香，可說是畫棟雕樑。過了天井，便是正殿，供奉著玉皇大帝、天上聖母、觀音菩薩等近百尊神像，香煙繚繞，走到後殿，再登樓參觀靈霄寶殿的彩繪，從樓上向外眺望，視野非常廣闊。寶藏寺歷經多次翻修，寺之格局為三殿雙護龍建築，前殿面寬三間，屋頂木造棟架為早期彰化粵匠作品，木構件雕刻技法皆細緻精美，近年整修更換許多新的大陸石雕作品，使得寺廟整體風貌稍失古意，惟正殿與前殿棟架仍為木造、寺內的細木雕刻與三川殿上的泥塑龍虎堵，手法細緻仍值得一賞。正殿上方有「寶山第一」之牌匾，是寺中重要之古蹟。民國84年（西元1995年）廟宇後方斥資興建大型停車場、登山步道、觀景台、公廁等，讓寶藏寺不僅是古剎名勝，更注入社會之教育功能，為一結合景觀、自然生態、人文科學等價值，使遊客達到育樂效果兼備的最佳旅遊據點。
牛耳藝術渡假村,埔里牛耳藝術渡假村是為了收藏素人藝術家林淵先生的作品而成立的石雕公園，創辦人黃炳松說：臺灣三位名雕刻家，楊英風、朱銘、林淵生肖都屬牛，他們共同為臺灣藝術創作努力，希望執雕刻藝術之牛耳，所以石雕公園以此為名。民國76年（西元1987年）成立的埔里牛耳石雕公園，園區佔地兩萬坪，經過多年的孕育成長，已經從單純的石雕展示，發展成多元化的休閒渡假中心，在此享受鄉野的藝術傳奇，舒適溫馨的渡假小木屋，悠閒新活力的渡假會議，花漾年華spa能量館，健康蔬食桐詩桐畫餐廳，繁花似夢賞桐花，生命的無限禮讚，盡在埔里牛耳藝術渡假村！
淡水港燈塔,淡水港燈塔前身創建於清嘉慶元年（西元1796年），位於淡水河口北岸沙崙（今淡海西北岬），由當地居民募款建設，塔身用天然丸石砌造，圓筒型，高約四公尺，其上裝嵌有玻璃燈籠，使用油燈，僱看守於日沒出時點滅燈火。為臺灣島最古老的燈塔，早期英國出版之海圖亦有記載。民國前24年（西元1888年）由海關另建的淡水港燈塔，為一座白色方形西式鐵塔。民國58年海關遷建為方形鋼架新塔，現位於新北市淡水港北岸。淡水港燈塔的興建，起因於淡水港開放為通商口岸後，外商輪船進出頻仍，為改善導航設施與減少船難而特別建造的。
漁翁島燈塔,漁翁島燈塔位於澎湖縣漁翁島西南端。該塔位置原為西嶼塔燈之舊址，西嶼塔燈係於民國前134年（西元1778年）興建，原為七級石塔，建在漁翁島〈西嶼〉外垵高地上，塔上每夜燃點燈火，此為臺灣沿海導航標誌之嚆矢，亦為唯一有記載可據之我國原始設立之燈塔，現仍保存「西嶼塔燈碑記」石碑一座。漁翁島燈塔則為民國前37年（西元1875年），由海關另建新式燈塔，塔身為圓形鐵造，並配備3尊鑄鐵霧砲，民國4年（西元1915年），漁翁島燈塔、辦公室、霧砲、霧笛、展覽室、石碑、圍牆、燈塔看守員宿舍與觀景樓全部漆成白色，在蔚藍的大海與綠色草原間，既醒目又耀眼。漁翁島燈塔為國定古蹟，周圍地區被列為古蹟公園，於民國81年（西元1992年）起開放給民眾參觀。
